Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR948901	tumor cell line DNA (NCI-H1693)	Illumina HiSeq 2000	17129	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948901/SRR948901.sra	SRR948901.sra	SRR948901_tumor_cell_line_DNA_NCI-H1693_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948901/SRR948901_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948901/SRR948901_2.fastq.gz	SRR948901_2.fastq.gz	SRR948901_tumor_cell_line_DNA_NCI-H1693__2.fastq.gz
SRR948903	tumor cell line DNA (NCI-H2122)	Illumina HiSeq 2000	18030	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948903/SRR948903.sra	SRR948903.sra	SRR948903_tumor_cell_line_DNA_NCI-H2122_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948903/SRR948903_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948903/SRR948903_1.fastq.gz	SRR948903_1.fastq.gz	SRR948903_tumor_cell_line_DNA_NCI-H2122__1.fastq.gz
SRR948903	tumor cell line DNA (NCI-H2122)	Illumina HiSeq 2000	18030	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948903/SRR948903.sra	SRR948903.sra	SRR948903_tumor_cell_line_DNA_NCI-H2122_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948903/SRR948903_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948903/SRR948903_2.fastq.gz	SRR948903_2.fastq.gz	SRR948903_tumor_cell_line_DNA_NCI-H2122__2.fastq.gz
SRR948905	tumor cell line DNA (NCI-H727)	Illumina HiSeq 2000	17923	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948905/SRR948905.sra	SRR948905.sra	SRR948905_tumor_cell_line_DNA_NCI-H727_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948905/SRR948905_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948905/SRR948905_1.fastq.gz	SRR948905_1.fastq.gz	SRR948905_tumor_cell_line_DNA_NCI-H727__1.fastq.gz
SRR948905	tumor cell line DNA (NCI-H727)	Illumina HiSeq 2000	17923	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948905/SRR948905.sra	SRR948905.sra	SRR948905_tumor_cell_line_DNA_NCI-H727_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948905/SRR948905_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948905/SRR948905_2.fastq.gz	SRR948905_2.fastq.gz	SRR948905_tumor_cell_line_DNA_NCI-H727__2.fastq.gz
SRR948904	tumor cell line DNA (NCI-H2228)	Illumina HiSeq 2000	23044	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948904/SRR948904.sra	SRR948904.sra	SRR948904_tumor_cell_line_DNA_NCI-H2228_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948904/SRR948904_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948904/SRR948904_1.fastq.gz	SRR948904_1.fastq.gz	SRR948904_tumor_cell_line_DNA_NCI-H2228__1.fastq.gz
SRR948904	tumor cell line DNA (NCI-H2228)	Illumina HiSeq 2000	23044	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948904/SRR948904.sra	SRR948904.sra	SRR948904_tumor_cell_line_DNA_NCI-H2228_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948904/SRR948904_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948904/SRR948904_2.fastq.gz	SRR948904_2.fastq.gz	SRR948904_tumor_cell_line_DNA_NCI-H2228__2.fastq.gz
SRR948908	tumor cell line DNA (SW1417)	Illumina HiSeq 2000	16755	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948908/SRR948908.sra	SRR948908.sra	SRR948908_tumor_cell_line_DNA_SW1417_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948908/SRR948908_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948908/SRR948908_1.fastq.gz	SRR948908_1.fastq.gz	SRR948908_tumor_cell_line_DNA_SW1417__1.fastq.gz
SRR948908	tumor cell line DNA (SW1417)	Illumina HiSeq 2000	16755	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948908/SRR948908.sra	SRR948908.sra	SRR948908_tumor_cell_line_DNA_SW1417_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948908/SRR948908_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948908/SRR948908_2.fastq.gz	SRR948908_2.fastq.gz	SRR948908_tumor_cell_line_DNA_SW1417__2.fastq.gz
SRR948906	tumor cell line DNA (RL95-2)	Illumina HiSeq 2000	15342	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948906/SRR948906.sra	SRR948906.sra	SRR948906_tumor_cell_line_DNA_RL95-2_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948906/SRR948906_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948906/SRR948906_1.fastq.gz	SRR948906_1.fastq.gz	SRR948906_tumor_cell_line_DNA_RL95-2__1.fastq.gz
SRR948906	tumor cell line DNA (RL95-2)	Illumina HiSeq 2000	15342	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948906/SRR948906.sra	SRR948906.sra	SRR948906_tumor_cell_line_DNA_RL95-2_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948906/SRR948906_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948906/SRR948906_2.fastq.gz	SRR948906_2.fastq.gz	SRR948906_tumor_cell_line_DNA_RL95-2__2.fastq.gz
SRR948909	tumor cell line DNA (SW48)	Illumina HiSeq 2000	16401	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948909/SRR948909.sra	SRR948909.sra	SRR948909_tumor_cell_line_DNA_SW48_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948909/SRR948909_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948909/SRR948909_1.fastq.gz	SRR948909_1.fastq.gz	SRR948909_tumor_cell_line_DNA_SW48__1.fastq.gz
SRR948909	tumor cell line DNA (SW48)	Illumina HiSeq 2000	16401	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948909/SRR948909.sra	SRR948909.sra	SRR948909_tumor_cell_line_DNA_SW48_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948909/SRR948909_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948909/SRR948909_2.fastq.gz	SRR948909_2.fastq.gz	SRR948909_tumor_cell_line_DNA_SW48__2.fastq.gz
SRR948907	tumor cell line DNA (SCC-9)	Illumina HiSeq 2000	17955	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948907/SRR948907.sra	SRR948907.sra	SRR948907_tumor_cell_line_DNA_SCC-9_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948907/SRR948907_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948907/SRR948907_1.fastq.gz	SRR948907_1.fastq.gz	SRR948907_tumor_cell_line_DNA_SCC-9__1.fastq.gz
SRR948907	tumor cell line DNA (SCC-9)	Illumina HiSeq 2000	17955	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948907/SRR948907.sra	SRR948907.sra	SRR948907_tumor_cell_line_DNA_SCC-9_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948907/SRR948907_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948907/SRR948907_2.fastq.gz	SRR948907_2.fastq.gz	SRR948907_tumor_cell_line_DNA_SCC-9__2.fastq.gz
SRR948911	tumor cell line DNA (TUR)	Illumina HiSeq 2000	18881	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948911/SRR948911.sra	SRR948911.sra	SRR948911_tumor_cell_line_DNA_TUR_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948911/SRR948911_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948911/SRR948911_1.fastq.gz	SRR948911_1.fastq.gz	SRR948911_tumor_cell_line_DNA_TUR__1.fastq.gz
SRR948911	tumor cell line DNA (TUR)	Illumina HiSeq 2000	18881	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948911/SRR948911.sra	SRR948911.sra	SRR948911_tumor_cell_line_DNA_TUR_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948911/SRR948911_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948911/SRR948911_2.fastq.gz	SRR948911_2.fastq.gz	SRR948911_tumor_cell_line_DNA_TUR__2.fastq.gz
SRR948910	tumor cell line DNA (THP-1)	Illumina HiSeq 2000	23348	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948910/SRR948910.sra	SRR948910.sra	SRR948910_tumor_cell_line_DNA_THP-1_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948910/SRR948910_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948910/SRR948910_1.fastq.gz	SRR948910_1.fastq.gz	SRR948910_tumor_cell_line_DNA_THP-1__1.fastq.gz
SRR948910	tumor cell line DNA (THP-1)	Illumina HiSeq 2000	23348	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948910/SRR948910.sra	SRR948910.sra	SRR948910_tumor_cell_line_DNA_THP-1_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948910/SRR948910_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948910/SRR948910_2.fastq.gz	SRR948910_2.fastq.gz	SRR948910_tumor_cell_line_DNA_THP-1__2.fastq.gz
SRR948912	1:1 (2 component) pool of NCI-H1693, TUR	Illumina HiSeq 2000	51796	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948912/SRR948912.sra	SRR948912.sra	SRR948912_1_1_2_component_pool_of_NCI-H1693_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948912/SRR948912_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948912/SRR948912_1.fastq.gz	SRR948912_1.fastq.gz	SRR948912_1_1_2_component_pool_of_NCI-H1693_TUR_1.fastq.gz
SRR948912	1:1 (2 component) pool of NCI-H1693, TUR	Illumina HiSeq 2000	51796	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948912/SRR948912.sra	SRR948912.sra	SRR948912_1_1_2_component_pool_of_NCI-H1693_TUR.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948912/SRR948912_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948912/SRR948912_2.fastq.gz	SRR948912_2.fastq.gz	SRR948912_1_1_2_component_pool_of_NCI-H1693_TUR_2.fastq.gz
SRR948913	1:1 (2 component) pool of NCI-H146, THP-1	Illumina HiSeq 2000	44395	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948913/SRR948913.sra	SRR948913.sra	SRR948913_1_1_2_component_pool_of_NCI-H146_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948913/SRR948913_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948913/SRR948913_1.fastq.gz	SRR948913_1.fastq.gz	SRR948913_1_1_2_component_pool_of_NCI-H146_THP-1_1.fastq.gz
SRR948913	1:1 (2 component) pool of NCI-H146, THP-1	Illumina HiSeq 2000	44395	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948913/SRR948913.sra	SRR948913.sra	SRR948913_1_1_2_component_pool_of_NCI-H146_THP-1.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948913/SRR948913_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948913/SRR948913_2.fastq.gz	SRR948913_2.fastq.gz	SRR948913_1_1_2_component_pool_of_NCI-H146_THP-1_2.fastq.gz
SRR948915	1:1 (2 component) pool of A-253, NCI-H2122	Illumina HiSeq 2000	43773	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948915/SRR948915.sra	SRR948915.sra	SRR948915_1_1_2_component_pool_of_A-253_NCI-H2122.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948915/SRR948915_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948915/SRR948915_1.fastq.gz	SRR948915_1.fastq.gz	SRR948915_1_1_2_component_pool_of_A-253_NCI-H2122_1.fastq.gz
SRR948915	1:1 (2 component) pool of A-253, NCI-H2122	Illumina HiSeq 2000	43773	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948915/SRR948915.sra	SRR948915.sra	SRR948915_1_1_2_component_pool_of_A-253_NCI-H2122.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948915/SRR948915_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948915/SRR948915_2.fastq.gz	SRR948915_2.fastq.gz	SRR948915_1_1_2_component_pool_of_A-253_NCI-H2122_2.fastq.gz
SRR948914	1:1 (2 component) pool of A549, HCT-15	Illumina HiSeq 2000	50835	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948914/SRR948914.sra	SRR948914.sra	SRR948914_1_1_2_component_pool_of_A549_HCT-15.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948914/SRR948914_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948914/SRR948914_1.fastq.gz	SRR948914_1.fastq.gz	SRR948914_1_1_2_component_pool_of_A549_HCT-15_1.fastq.gz
SRR948914	1:1 (2 component) pool of A549, HCT-15	Illumina HiSeq 2000	50835	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948914/SRR948914.sra	SRR948914.sra	SRR948914_1_1_2_component_pool_of_A549_HCT-15.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948914/SRR948914_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948914/SRR948914_2.fastq.gz	SRR948914_2.fastq.gz	SRR948914_1_1_2_component_pool_of_A549_HCT-15_2.fastq.gz
SRR948917	1:1 (2 component) pool of AsPC-1, DU-145	Illumina HiSeq 2000	55798	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948917/SRR948917.sra	SRR948917.sra	SRR948917_1_1_2_component_pool_of_AsPC-1_DU-145.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948917/SRR948917_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948917/SRR948917_1.fastq.gz	SRR948917_1.fastq.gz	SRR948917_1_1_2_component_pool_of_AsPC-1_DU-145_1.fastq.gz
SRR948917	1:1 (2 component) pool of AsPC-1, DU-145	Illumina HiSeq 2000	55798	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948917/SRR948917.sra	SRR948917.sra	SRR948917_1_1_2_component_pool_of_AsPC-1_DU-145.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948917/SRR948917_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948917/SRR948917_2.fastq.gz	SRR948917_2.fastq.gz	SRR948917_1_1_2_component_pool_of_AsPC-1_DU-145_2.fastq.gz
SRR948916	1:1 (2 component) pool of J.RT3-T3.5, NCI-H2228	Illumina HiSeq 2000	35934	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948916/SRR948916.sra	SRR948916.sra	SRR948916_1_1_2_component_pool_of_J.RT3-T3.5_NCI-H2228.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948916/SRR948916_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948916/SRR948916_1.fastq.gz	SRR948916_1.fastq.gz	SRR948916_1_1_2_component_pool_of_J.RT3-T3.5_NCI-H2228_1.fastq.gz
SRR948916	1:1 (2 component) pool of J.RT3-T3.5, NCI-H2228	Illumina HiSeq 2000	35934	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948916/SRR948916.sra	SRR948916.sra	SRR948916_1_1_2_component_pool_of_J.RT3-T3.5_NCI-H2228.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948916/SRR948916_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948916/SRR948916_2.fastq.gz	SRR948916_2.fastq.gz	SRR948916_1_1_2_component_pool_of_J.RT3-T3.5_NCI-H2228_2.fastq.gz
SRR948919	1:1 (2 component) pool of NCI-H2009, SW1417	Illumina HiSeq 2000	54825	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948919/SRR948919.sra	SRR948919.sra	SRR948919_1_1_2_component_pool_of_NCI-H2009_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948919/SRR948919_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948919/SRR948919_1.fastq.gz	SRR948919_1.fastq.gz	SRR948919_1_1_2_component_pool_of_NCI-H2009_SW1417_1.fastq.gz
SRR948919	1:1 (2 component) pool of NCI-H2009, SW1417	Illumina HiSeq 2000	54825	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948919/SRR948919.sra	SRR948919.sra	SRR948919_1_1_2_component_pool_of_NCI-H2009_SW1417.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948919/SRR948919_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948919/SRR948919_2.fastq.gz	SRR948919_2.fastq.gz	SRR948919_1_1_2_component_pool_of_NCI-H2009_SW1417_2.fastq.gz
SRR948918	1:1 (2 component) pool of NCI-H128, NCI-H727	Illumina HiSeq 2000	43086	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948918/SRR948918.sra	SRR948918.sra	SRR948918_1_1_2_component_pool_of_NCI-H128_NCI-H727.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948918/SRR948918_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948918/SRR948918_1.fastq.gz	SRR948918_1.fastq.gz	SRR948918_1_1_2_component_pool_of_NCI-H128_NCI-H727_1.fastq.gz
SRR948918	1:1 (2 component) pool of NCI-H128, NCI-H727	Illumina HiSeq 2000	43086	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948918/SRR948918.sra	SRR948918.sra	SRR948918_1_1_2_component_pool_of_NCI-H128_NCI-H727.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948918/SRR948918_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948918/SRR948918_2.fastq.gz	SRR948918_2.fastq.gz	SRR948918_1_1_2_component_pool_of_NCI-H128_NCI-H727_2.fastq.gz
SRR948920	1:1 (2 component) pool of CCRF-CEM, HCC-1395	Illumina HiSeq 2000	48968	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948920/SRR948920.sra	SRR948920.sra	SRR948920_1_1_2_component_pool_of_CCRF-CEM_HCC-1395.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948920/SRR948920_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948920/SRR948920_1.fastq.gz	SRR948920_1.fastq.gz	SRR948920_1_1_2_component_pool_of_CCRF-CEM_HCC-1395_1.fastq.gz
SRR948920	1:1 (2 component) pool of CCRF-CEM, HCC-1395	Illumina HiSeq 2000	48968	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948920/SRR948920.sra	SRR948920.sra	SRR948920_1_1_2_component_pool_of_CCRF-CEM_HCC-1395.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948920/SRR948920_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948920/SRR948920_2.fastq.gz	SRR948920_2.fastq.gz	SRR948920_1_1_2_component_pool_of_CCRF-CEM_HCC-1395_2.fastq.gz
SRR948921	1:1 (2 component) pool of AGS, HCC-1187	Illumina HiSeq 2000	38332	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948921/SRR948921.sra	SRR948921.sra	SRR948921_1_1_2_component_pool_of_AGS_HCC-1187.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948921/SRR948921_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948921/SRR948921_1.fastq.gz	SRR948921_1.fastq.gz	SRR948921_1_1_2_component_pool_of_AGS_HCC-1187_1.fastq.gz
SRR948921	1:1 (2 component) pool of AGS, HCC-1187	Illumina HiSeq 2000	38332	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948921/SRR948921.sra	SRR948921.sra	SRR948921_1_1_2_component_pool_of_AGS_HCC-1187.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948921/SRR948921_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948921/SRR948921_2.fastq.gz	SRR948921_2.fastq.gz	SRR948921_1_1_2_component_pool_of_AGS_HCC-1187_2.fastq.gz
SRR948922	1:1 (2 component) pool of HCC-1937, SCC-9	Illumina HiSeq 2000	33908	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948922/SRR948922.sra	SRR948922.sra	SRR948922_1_1_2_component_pool_of_HCC-1937_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948922/SRR948922_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948922/SRR948922_1.fastq.gz	SRR948922_1.fastq.gz	SRR948922_1_1_2_component_pool_of_HCC-1937_SCC-9_1.fastq.gz
SRR948922	1:1 (2 component) pool of HCC-1937, SCC-9	Illumina HiSeq 2000	33908	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948922/SRR948922.sra	SRR948922.sra	SRR948922_1_1_2_component_pool_of_HCC-1937_SCC-9.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948922/SRR948922_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948922/SRR948922_2.fastq.gz	SRR948922_2.fastq.gz	SRR948922_1_1_2_component_pool_of_HCC-1937_SCC-9_2.fastq.gz
SRR948924	1:1 (2 component) pool of A2058, LoVo	Illumina HiSeq 2000	40184	1382284800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR948/SRR948924/SRR948924.sra	SRR948924.sra	SRR948924_1_1_2_component_pool_of_A2058_LoVo.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR948/SRR948924/SRR948924_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR948/SRR948924/SRR948924_1.fastq.gz	SRR948924_1.fastq.gz	SRR948924_1_1_2_component_pool_of_A2058_LoVo_1.fastq.gz
